GeoBg2010,_NAME_,_LABEL_,births_age_group_1,agegroup_1,agegroup_2,agegroup_3,agegroup_4
"DC Tract 96.03, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 96.03, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 96.03, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 96.03, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 96.03, block group 3",Births_total,Total births,13,1,0,0,0
"DC Tract 96.03, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 96.03, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 96.03, block group 3",Births_total,Total births,13,0,0,3,0
"DC Tract 96.03, block group 3",Births_total,Total births,13,0,0,0,0
"DC Tract 96.03, block group 3",Births_total,Total births,13,0,0,2,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,1,1
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,3,1
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,1,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,1,1
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,6,0
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,1
"DC Tract 96.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,0,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,0,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,0,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,0,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,1,5,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,0,1
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,1,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,1,1,0,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,2,2
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,1,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,0,0
"DC Tract 96.04, block group 2",Births_total,Total births,8,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,2
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,1,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,2,2,3,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,0,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,3,0
"DC Tract 97, block group 1",Births_total,Total births,48,0,0,2,0
"DC Tract 97, block group 2",Births_total,Total births,11,0,0,2,0
"DC Tract 97, block group 2",Births_total,Total births,11,0,0,0,0
"DC Tract 97, block group 2",Births_total,Total births,11,0,0,3,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,1,7,2
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,1,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,5,0
"DC Tract 98.01, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 98.02, block group 1",Births_total,Total births,23,0,0,1,0
"DC Tract 98.02, block group 1",Births_total,Total births,23,0,0,0,0
"DC Tract 98.02, block group 2",Births_total,Total births,29,0,0,0,0
"DC Tract 98.02, block group 2",Births_total,Total births,29,0,0,3,0
"DC Tract 98.02, block group 2",Births_total,Total births,29,0,0,1,1
"DC Tract 98.02, block group 2",Births_total,Total births,29,0,1,4,0
"DC Tract 98.03, block group 1",Births_total,Total births,19,0,0,1,0
"DC Tract 98.03, block group 1",Births_total,Total births,19,0,0,0,0
"DC Tract 98.03, block group 1",Births_total,Total births,19,0,0,0,0
"DC Tract 98.03, block group 1",Births_total,Total births,19,0,0,0,0
"DC Tract 98.03, block group 1",Births_total,Total births,19,0,0,0,0
"DC Tract 98.03, block group 1",Births_total,Total births,19,0,0,1,0
"DC Tract 98.03, block group 1",Births_total,Total births,19,0,0,0,0
"DC Tract 98.03, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 98.03, block group 2",Births_total,Total births,20,0,0,1,0
"DC Tract 98.03, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 98.03, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 98.03, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 98.03, block group 2",Births_total,Total births,20,0,0,4,1
"DC Tract 98.03, block group 2",Births_total,Total births,20,0,0,0,0
"DC Tract 98.03, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 98.03, block group 3",Births_total,Total births,19,0,0,2,1
"DC Tract 98.03, block group 3",Births_total,Total births,19,0,0,3,1
"DC Tract 98.03, block group 3",Births_total,Total births,19,0,0,1,0
"DC Tract 98.03, block group 3",Births_total,Total births,19,0,0,0,0
"DC Tract 98.03, block group 3",Births_total,Total births,19,0,1,4,2
"DC Tract 98.04, block group 1",Births_total,Total births,44,1,0,1,0
"DC Tract 98.04, block group 1",Births_total,Total births,44,6,5,18,2
"DC Tract 98.04, block group 1",Births_total,Total births,44,0,0,0,0
"DC Tract 98.04, block group 1",Births_total,Total births,44,0,0,0,0
"DC Tract 98.04, block group 1",Births_total,Total births,44,0,0,0,0
"DC Tract 98.04, block group 1",Births_total,Total births,44,0,0,0,0
"DC Tract 98.04, block group 1",Births_total,Total births,44,0,0,0,0
"DC Tract 98.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 98.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 98.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 98.04, block group 2",Births_total,Total births,14,0,2,4,0
"DC Tract 98.04, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 98.04, block group 2",Births_total,Total births,14,0,0,3,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,1,2
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,5,2
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,2,0,1,2
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,1,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 1",Births_total,Total births,12,0,0,0,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,2,6,12,3
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,1,6
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,0,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,0,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,0,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,0,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,0,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,0,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,1,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,2,0
"DC Tract 98.07, block group 2",Births_total,Total births,53,0,0,4,3
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,0,1,0
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,2,3,0
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 98.10, block group 1",Births_total,Total births,35,0,0,0,0
"DC Tract 98.10, block group 2",Births_total,Total births,22,0,0,4,0
"DC Tract 98.10, block group 2",Births_total,Total births,22,0,0,0,2
"DC Tract 98.10, block group 2",Births_total,Total births,22,0,0,0,0
"DC Tract 98.10, block group 2",Births_total,Total births,22,0,0,1,0
"DC Tract 98.10, block group 2",Births_total,Total births,22,0,0,0,0
"DC Tract 98.10, block group 2",Births_total,Total births,22,0,0,0,0
"DC Tract 98.10, block group 2",Births_total,Total births,22,0,0,2,0
"DC Tract 98.11, block group 1",Births_total,Total births,50,0,0,4,0
"DC Tract 98.11, block group 1",Births_total,Total births,50,0,0,2,0
"DC Tract 98.11, block group 1",Births_total,Total births,50,0,0,0,0
"DC Tract 98.11, block group 1",Births_total,Total births,50,0,0,0,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,1,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,0,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,0,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,0,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,0,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,0,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,0,0
"DC Tract 98.11, block group 2",Births_total,Total births,62,1,1,2,2
"DC Tract 98.11, block group 2",Births_total,Total births,62,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,1,1,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,1,1,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,4,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,1,0,4,3
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,1,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,2,2
"DC Tract 99.01, block group 1",Births_total,Total births,8,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,1,3,3,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,3,1
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,2
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,1,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,5,2
"DC Tract 99.01, block group 2",Births_total,Total births,18,1,0,5,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,2
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,2,8,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,4,4
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,2,1
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,5,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,3,0
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,2,3
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,2,1
"DC Tract 99.01, block group 2",Births_total,Total births,18,0,0,3,4
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,3,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,2,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,2,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,1,1
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,1,0,1,1
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,2,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,1,0
"DC Tract 99.02, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,0,1
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,1,1
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,5,1
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,0,0,0
"DC Tract 99.02, block group 2",Births_total,Total births,19,0,1,2,0
"DC Tract 99.03, block group 1",Births_total,Total births,23,2,0,4,2
"DC Tract 99.03, block group 1",Births_total,Total births,23,0,0,3,0
"DC Tract 99.03, block group 1",Births_total,Total births,23,0,0,2,0
"DC Tract 99.03, block group 1",Births_total,Total births,23,0,0,0,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,3,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,1,0
"DC Tract 99.03, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,0,0,2
"DC Tract 99.04, block group 1",Births_total,Total births,16,1,2,3,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,0,2,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,0,1,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,4,2,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,6,2,18,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 99.04, block group 1",Births_total,Total births,16,0,0,0,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,0,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,2,0,7,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,1,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,0,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,0,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,0,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,3,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,0,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,2,0
"DC Tract 99.04, block group 2",Births_total,Total births,38,0,0,3,2
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,1,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,2,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,1,3,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,1,3,0
"DC Tract 99.05, block group 1",Births_total,Total births,26,0,0,0,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,5,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,1,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 99.05, block group 2",Births_total,Total births,10,0,0,0,0
"DC Tract 99.05, block group 3",Births_total,Total births,17,0,0,1,1
"DC Tract 99.05, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 99.05, block group 3",Births_total,Total births,17,0,0,3,1
"DC Tract 99.05, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 99.05, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 99.05, block group 3",Births_total,Total births,17,0,0,0,0
"DC Tract 99.05, block group 3",Births_total,Total births,17,0,0,1,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,0,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,0,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,0,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,0,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,2,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,0,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,0,0
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,6,1
"DC Tract 99.06, block group 1",Births_total,Total births,33,0,0,2,0
"DC Tract 99.07, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.07, block group 1",Births_total,Total births,22,0,0,1,0
"DC Tract 99.07, block group 1",Births_total,Total births,22,0,0,2,0
"DC Tract 99.07, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.07, block group 1",Births_total,Total births,22,0,0,0,0
"DC Tract 99.07, block group 2",Births_total,Total births,35,0,1,4,0
"DC Tract 99.07, block group 2",Births_total,Total births,35,1,0,2,0
"DC Tract 99.07, block group 2",Births_total,Total births,35,0,0,0,0
"DC Tract 99.07, block group 2",Births_total,Total births,35,0,0,1,0
"DC Tract 99.07, block group 2",Births_total,Total births,35,0,0,0,0
"DC Tract 99.07, block group 2",Births_total,Total births,35,0,0,0,0
"DC Tract 99.07, block group 2",Births_total,Total births,35,0,0,0,1
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,3,0,147,4
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,7,7,333,7
"DC Tract 101, block group 1",Births_total,Total births,14,2,1,265,127
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,4
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,1,0,58,4
"DC Tract 101, block group 1",Births_total,Total births,14,3,0,120,2
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,1,87,3
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,1,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 1",Births_total,Total births,14,1,0,160,4
"DC Tract 101, block group 1",Births_total,Total births,14,0,2,5,0
"DC Tract 101, block group 1",Births_total,Total births,14,0,0,0,0
"DC Tract 101, block group 2",Births_total,Total births,1,0,0,0,0
"DC Tract 101, block group 2",Births_total,Total births,1,1,3,287,21
"DC Tract 101, block group 2",Births_total,Total births,1,0,0,0,0
"DC Tract 101, block group 2",Births_total,Total births,1,0,0,0,0
"DC Tract 101, block group 2",Births_total,Total births,1,0,0,0,0
"DC Tract 101, block group 2",Births_total,Total births,1,0,0,0,0
"DC Tract 101, block group 2",Births_total,Total births,1,0,0,1,0
"DC Tract 101, block group 2",Births_total,Total births,1,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,2,16
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,4,1,32,14
"DC Tract 102, block group 1",Births_total,Total births,9,0,0,0,0
"DC Tract 102, block group 1",Births_total,Total births,9,2,3,40,13
"DC Tract 102, block group 1",Births_total,Total births,9,1,0,60,16
"DC Tract 102, block group 1",Births_total,Total births,9,3,1,36,12
"DC Tract 102, block group 1",Births_total,Total births,9,3,1,151,65
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,1,0,27,1
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
